ArrayExpress_Species	AssemblyName	AvgSpotLen	BioSample	DATASTORE_filetype	DATASTORE_provider	ENA_FIRST_PUBLIC	ENA_LAST_UPDATE	Experiment	InsertSize	Instrument	Library_Name	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	Sample_Name	Species	strain	Assay_Type	BioProject	Center_Name	Consent	LibraryLayout	LibrarySelection	LibrarySource	Platform	SRA_Study
		200	SAMEA1401912	sra	ncbi			ERX109736	221	Illumina HiSeq 2000	4535438	2014-09-28	392	297	Neisseria meningitidis	2012-08-04	ERR133718	ERS094658	SAMEA1401912 ERS094658	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1401916	sra	ncbi			ERX109737	221	Illumina HiSeq 2000	4535439	2014-09-28	396	300	Neisseria meningitidis	2012-08-04	ERR133719	ERS094659	SAMEA1401916 ERS094659	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402221	sra	ncbi			ERX109738	221	Illumina HiSeq 2000	4535440	2014-09-28	326	247	Neisseria meningitidis	2012-08-04	ERR133720	ERS094660	SAMEA1402221 ERS094660	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis		200	SAMEA1402225	sra	ncbi	2012-06-06	2018-03-09	ERX109739	221	Illumina HiSeq 2000	4535441	2014-09-28	352	266	Neisseria meningitidis	2012-08-04	ERR133721	ERS094661	0068_93-sc-2012-02-14T15:35:57Z-1360356			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis		200	SAMEA1402219	sra	ncbi	2012-06-06	2018-03-09	ERX109740	221	Illumina HiSeq 2000	4535442	2014-09-28	401	304	Neisseria meningitidis	2012-08-04	ERR133722	ERS094662	0069_93-sc-2012-02-14T15:35:58Z-1360357			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402147	sra	ncbi			ERX109741	221	Illumina HiSeq 2000	4535443	2014-09-28	359	272	Neisseria meningitidis	2012-08-04	ERR133723	ERS094663	SAMEA1402147 ERS094663	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402145	sra	ncbi			ERX109742	221	Illumina HiSeq 2000	4535444	2014-09-28	347	264	Neisseria meningitidis	2012-08-04	ERR133724	ERS094664	SAMEA1402145 ERS094664	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402165	sra	ncbi			ERX109743	221	Illumina HiSeq 2000	4535445	2014-09-28	332	252	Neisseria meningitidis	2012-08-04	ERR133725	ERS094665	SAMEA1402165 ERS094665	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402160	sra	ncbi			ERX109744	221	Illumina HiSeq 2000	4535446	2014-09-28	289	220	Neisseria meningitidis	2012-08-04	ERR133726	ERS094666	SAMEA1402160 ERS094666	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402152	sra	ncbi			ERX109745	221	Illumina HiSeq 2000	4535447	2014-09-28	405	307	Neisseria meningitidis	2012-08-04	ERR133727	ERS094667	SAMEA1402152 ERS094667	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402174	sra	ncbi			ERX109746	221	Illumina HiSeq 2000	4535448	2014-09-28	270	205	Neisseria meningitidis	2012-08-04	ERR133728	ERS094668	SAMEA1402174 ERS094668	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis		200	SAMEA1402167	sra	ncbi	2012-06-06	2018-03-09	ERX109747	221	Illumina HiSeq 2000	4535449	2014-09-28	339	257	Neisseria meningitidis	2012-08-04	ERR133729	ERS094669	0084_93-sc-2012-02-14T15:36:04Z-1360364			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis		200	SAMEA1402030	sra	ncbi	2012-06-06	2018-03-09	ERX109748	221	Illumina HiSeq 2000	4535450	2014-09-28	476	360	Neisseria meningitidis	2012-08-04	ERR133730	ERS094670	0085_93-sc-2012-02-14T15:36:04Z-1360365			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402026	sra	ncbi			ERX109749	221	Illumina HiSeq 2000	4535451	2014-09-28	397	301	Neisseria meningitidis	2012-08-04	ERR133731	ERS094671	SAMEA1402026 ERS094671	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402023	sra	ncbi			ERX109750	221	Illumina HiSeq 2000	4535452	2014-09-28	426	323	Neisseria meningitidis	2012-08-04	ERR133732	ERS094672	SAMEA1402023 ERS094672	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis		200	SAMEA1402019	sra	ncbi	2012-06-06	2018-03-09	ERX109751	221	Illumina HiSeq 2000	4535453	2014-09-28	354	269	Neisseria meningitidis	2012-08-04	ERR133733	ERS094673	0088_93-sc-2012-02-14T15:36:06Z-1360368			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis		200	SAMEA1402016	sra	ncbi	2012-06-06	2018-03-09	ERX109752	221	Illumina HiSeq 2000	4535454	2014-09-28	349	265	Neisseria meningitidis	2012-08-04	ERR133734	ERS094674	0091_93-sc-2012-02-14T15:36:07Z-1360369			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis		200	SAMEA1402013	sra	ncbi	2012-06-06	2018-03-09	ERX109753	221	Illumina HiSeq 2000	4535455	2014-09-28	335	254	Neisseria meningitidis	2012-08-04	ERR133735	ERS094675	0097_93-sc-2012-02-14T15:36:07Z-1360370			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402006	sra	ncbi			ERX109754	221	Illumina HiSeq 2000	4535456	2014-09-28	324	247	Neisseria meningitidis	2012-08-04	ERR133736	ERS094676	SAMEA1402006 ERS094676	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1401997	sra	ncbi			ERX109755	221	Illumina HiSeq 2000	4535457	2014-09-28	288	218	Neisseria meningitidis	2012-08-04	ERR133737	ERS094677	SAMEA1401997 ERS094677	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1401987	sra	ncbi			ERX109756	221	Illumina HiSeq 2000	4535458	2014-09-28	318	241	Neisseria meningitidis	2012-08-04	ERR133738	ERS094678	SAMEA1401987 ERS094678	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis		200	SAMEA1401977	sra	ncbi	2012-06-06	2018-03-09	ERX109757	221	Illumina HiSeq 2000	4535459	2014-09-28	279	212	Neisseria meningitidis	2012-08-04	ERR133739	ERS094679	0108_93-sc-2012-02-14T15:36:10Z-1360374			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1401887	sra	ncbi			ERX109758	221	Illumina HiSeq 2000	4535460	2014-09-28	322	244	Neisseria meningitidis	2012-08-04	ERR133740	ERS094680	SAMEA1401887 ERS094680	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1401893	sra	ncbi			ERX109759	221	Illumina HiSeq 2000	4535461	2014-09-28	293	222	Neisseria meningitidis	2012-08-04	ERR133741	ERS094681	SAMEA1401893 ERS094681	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1401878	sra	ncbi			ERX109760	221	Illumina HiSeq 2000	4535462	2014-09-28	388	294	Neisseria meningitidis	2012-08-04	ERR133742	ERS094682	SAMEA1401878 ERS094682	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis		200	SAMEA1401881	sra	ncbi	2012-06-06	2018-03-09	ERX109761	221	Illumina HiSeq 2000	4535463	2014-09-28	473	358	Neisseria meningitidis	2012-08-04	ERR133743	ERS094683	0117_93-sc-2012-02-14T15:36:13Z-1360378			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1401885	sra	ncbi			ERX109762	221	Illumina HiSeq 2000	4535464	2014-09-28	357	270	Neisseria meningitidis	2012-08-04	ERR133744	ERS094684	SAMEA1401885 ERS094684	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1401870	sra	ncbi			ERX109763	221	Illumina HiSeq 2000	4535465	2014-09-28	395	300	Neisseria meningitidis	2012-08-04	ERR133745	ERS094685	SAMEA1401870 ERS094685	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1401874	sra	ncbi			ERX109764	221	Illumina HiSeq 2000	4535466	2014-09-28	348	264	Neisseria meningitidis	2012-08-04	ERR133746	ERS094686	SAMEA1401874 ERS094686	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402217	sra	ncbi			ERX109765	221	Illumina HiSeq 2000	4535467	2014-09-28	332	252	Neisseria meningitidis	2012-08-04	ERR133747	ERS094687	SAMEA1402217 ERS094687	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402209	sra	ncbi			ERX109766	221	Illumina HiSeq 2000	4535468	2014-09-28	329	250	Neisseria meningitidis	2012-08-04	ERR133748	ERS094688	SAMEA1402209 ERS094688	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402203	sra	ncbi			ERX109767	221	Illumina HiSeq 2000	4535469	2014-09-28	318	241	Neisseria meningitidis	2012-08-04	ERR133749	ERS094689	SAMEA1402203 ERS094689	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis		200	SAMEA1402090	sra	ncbi	2012-06-06	2018-03-09	ERX109768	221	Illumina HiSeq 2000	4535470	2014-09-28	288	218	Neisseria meningitidis	2012-08-04	ERR133750	ERS094690	0192_93-sc-2012-02-14T15:36:18Z-1360385			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis		200	SAMEA1402099	sra	ncbi	2012-06-06	2018-03-09	ERX109769	221	Illumina HiSeq 2000	4535471	2014-09-28	299	226	Neisseria meningitidis	2012-08-04	ERR133751	ERS094691	0198_93-sc-2012-02-14T15:36:19Z-1360386			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402105	sra	ncbi			ERX109770	221	Illumina HiSeq 2000	4535472	2014-09-28	353	268	Neisseria meningitidis	2012-08-04	ERR133752	ERS094692	SAMEA1402105 ERS094692	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402110	sra	ncbi			ERX109771	221	Illumina HiSeq 2000	4535473	2014-09-28	392	296	Neisseria meningitidis	2012-08-04	ERR133753	ERS094693	SAMEA1402110 ERS094693	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402108	sra	ncbi			ERX109772	221	Illumina HiSeq 2000	4535474	2014-09-28	292	221	Neisseria meningitidis	2012-08-04	ERR133754	ERS094694	SAMEA1402108 ERS094694	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402070	sra	ncbi			ERX109773	221	Illumina HiSeq 2000	4535475	2014-09-28	377	284	Neisseria meningitidis	2012-08-04	ERR133755	ERS094695	SAMEA1402070 ERS094695	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402076	sra	ncbi			ERX109774	221	Illumina HiSeq 2000	4535476	2014-09-28	330	250	Neisseria meningitidis	2012-08-04	ERR133756	ERS094696	SAMEA1402076 ERS094696	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402077	sra	ncbi			ERX109775	221	Illumina HiSeq 2000	4535477	2014-09-28	419	317	Neisseria meningitidis	2012-08-04	ERR133757	ERS094697	SAMEA1402077 ERS094697	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis		200	SAMEA1402084	sra	ncbi	2012-06-06	2018-03-09	ERX109776	221	Illumina HiSeq 2000	4535478	2014-09-28	295	223	Neisseria meningitidis	2012-08-04	ERR133758	ERS094698	0205_93-sc-2012-02-14T15:36:24Z-1360393			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402034	sra	ncbi			ERX109777	221	Illumina HiSeq 2000	4535479	2014-09-28	259	196	Neisseria meningitidis	2012-08-04	ERR133759	ERS094699	SAMEA1402034 ERS094699	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1401901	sra	ncbi			ERX109778	221	Illumina HiSeq 2000	4535480	2014-09-28	279	211	Neisseria meningitidis	2012-08-04	ERR133760	ERS094700	SAMEA1401901 ERS094700	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1401875	sra	ncbi			ERX109779	221	Illumina HiSeq 2000	4535481	2014-09-28	343	260	Neisseria meningitidis	2012-08-04	ERR133761	ERS094701	SAMEA1401875 ERS094701	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1401869	sra	ncbi			ERX109780	221	Illumina HiSeq 2000	4535482	2014-09-28	300	227	Neisseria meningitidis	2012-08-04	ERR133762	ERS094702	SAMEA1401869 ERS094702	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1401883	sra	ncbi			ERX109781	221	Illumina HiSeq 2000	4535483	2014-09-28	302	231	Neisseria meningitidis	2012-08-04	ERR133763	ERS094703	SAMEA1401883 ERS094703	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1401879	sra	ncbi			ERX109782	221	Illumina HiSeq 2000	4535484	2014-09-28	332	251	Neisseria meningitidis	2012-08-04	ERR133764	ERS094704	SAMEA1401879 ERS094704	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1401937	sra	ncbi			ERX109783	221	Illumina HiSeq 2000	4535485	2014-09-28	280	211	Neisseria meningitidis	2012-08-04	ERR133765	ERS094705	SAMEA1401937 ERS094705	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1401932	sra	ncbi			ERX109784	221	Illumina HiSeq 2000	4535486	2014-09-28	264	201	Neisseria meningitidis	2012-08-04	ERR133766	ERS094706	SAMEA1401932 ERS094706	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis		200	SAMEA1401928	sra	ncbi	2012-06-06	2018-03-09	ERX109785	221	Illumina HiSeq 2000	4535487	2014-09-28	289	219	Neisseria meningitidis	2012-08-04	ERR133767	ERS094707	0215_93-sc-2012-02-14T15:36:30Z-1360402			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1401942	sra	ncbi			ERX109786	221	Illumina HiSeq 2000	4535488	2014-09-28	333	253	Neisseria meningitidis	2012-08-04	ERR133768	ERS094708	SAMEA1401942 ERS094708	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1401938	sra	ncbi			ERX109787	221	Illumina HiSeq 2000	4535489	2014-09-28	300	227	Neisseria meningitidis	2012-08-04	ERR133769	ERS094709	SAMEA1401938 ERS094709	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402205	sra	ncbi			ERX109788	221	Illumina HiSeq 2000	4535490	2014-09-28	298	226	Neisseria meningitidis	2012-08-04	ERR133770	ERS094710	SAMEA1402205 ERS094710	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402206	sra	ncbi			ERX109789	221	Illumina HiSeq 2000	4535491	2014-09-28	394	299	Neisseria meningitidis	2012-08-04	ERR133771	ERS094711	SAMEA1402206 ERS094711	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis		200	SAMEA1402214	sra	ncbi	2012-06-06	2018-03-09	ERX109790	221	Illumina HiSeq 2000	4535492	2014-09-28	265	201	Neisseria meningitidis	2012-08-04	ERR133772	ERS094712	0220_93-sc-2012-02-14T15:36:33Z-1360407			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402058	sra	ncbi			ERX109791	221	Illumina HiSeq 2000	4535493	2014-09-28	322	244	Neisseria meningitidis	2012-08-04	ERR133773	ERS094713	SAMEA1402058 ERS094713	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402057	sra	ncbi			ERX109792	221	Illumina HiSeq 2000	4535494	2014-09-28	276	209	Neisseria meningitidis	2012-08-04	ERR133774	ERS094714	SAMEA1402057 ERS094714	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis		200	SAMEA1402050	sra	ncbi	2012-06-06	2018-03-09	ERX109793	221	Illumina HiSeq 2000	4535495	2014-09-28	314	237	Neisseria meningitidis	2012-08-04	ERR133775	ERS094715	0223_93-sc-2012-02-14T15:36:35Z-1360410			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402038	sra	ncbi			ERX109794	221	Illumina HiSeq 2000	4535496	2014-09-28	254	193	Neisseria meningitidis	2012-08-04	ERR133776	ERS094716	SAMEA1402038 ERS094716	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis		200	SAMEA1402037	sra	ncbi	2012-06-06	2018-03-09	ERX109795	221	Illumina HiSeq 2000	4535497	2014-09-28	261	199	Neisseria meningitidis	2012-08-04	ERR133777	ERS094717	0225_93-sc-2012-02-14T15:36:36Z-1360412			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402163	sra	ncbi			ERX109796	237	Illumina HiSeq 2000	4639803	2014-09-28	1922	1580	Neisseria meningitidis	2012-08-04	ERR133778	ERS094814	SAMEA1402163 ERS094814	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402154	sra	ncbi			ERX109797	237	Illumina HiSeq 2000	4639804	2014-09-28	1963	1610	Neisseria meningitidis	2012-08-04	ERR133779	ERS094815	SAMEA1402154 ERS094815	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402155	sra	ncbi			ERX109798	237	Illumina HiSeq 2000	4639805	2014-09-28	2748	2259	Neisseria meningitidis	2012-08-04	ERR133780	ERS094816	SAMEA1402155 ERS094816	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402149	sra	ncbi			ERX109799	237	Illumina HiSeq 2000	4639806	2014-09-28	2332	1914	Neisseria meningitidis	2012-08-04	ERR133781	ERS094817	SAMEA1402149 ERS094817	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402146	sra	ncbi			ERX109800	237	Illumina HiSeq 2000	4639807	2014-09-28	1877	1542	Neisseria meningitidis	2012-08-04	ERR133782	ERS094818	SAMEA1402146 ERS094818	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402190	sra	ncbi			ERX109801	237	Illumina HiSeq 2000	4639808	2014-09-28	1645	1350	Neisseria meningitidis	2012-08-04	ERR133783	ERS094819	SAMEA1402190 ERS094819	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402072	sra	ncbi			ERX109802	237	Illumina HiSeq 2000	4639809	2014-09-28	2112	1730	Neisseria meningitidis	2012-08-04	ERR133784	ERS094820	SAMEA1402072 ERS094820	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402073	sra	ncbi			ERX109803	237	Illumina HiSeq 2000	4639810	2014-09-28	2136	1753	Neisseria meningitidis	2012-08-04	ERR133785	ERS094821	SAMEA1402073 ERS094821	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis		200	SAMEA1402055	sra	ncbi	2012-06-06	2018-03-09	ERX109804	237	Illumina HiSeq 2000	4639811	2014-09-28	2415	1982	Neisseria meningitidis	2012-08-04	ERR133786	ERS094822	0483_93-sc-2012-02-14T15:37:51Z-1360517			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402062	sra	ncbi			ERX109805	237	Illumina HiSeq 2000	4639812	2014-09-28	2164	1774	Neisseria meningitidis	2012-08-04	ERR133787	ERS094823	SAMEA1402062 ERS094823	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis		200	SAMEA1402035	sra	ncbi	2012-06-06	2018-03-09	ERX109806	237	Illumina HiSeq 2000	4639813	2014-09-28	2400	1967	Neisseria meningitidis	2012-08-04	ERR133788	ERS094824	0502_93-sc-2012-02-14T15:37:52Z-1360519			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402046	sra	ncbi			ERX109807	237	Illumina HiSeq 2000	4639814	2014-09-28	2426	1990	Neisseria meningitidis	2012-08-04	ERR133789	ERS094825	SAMEA1402046 ERS094825	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis		200	SAMEA1402131	sra	ncbi	2012-06-06	2018-03-09	ERX109808	237	Illumina HiSeq 2000	4639815	2014-09-28	2044	1674	Neisseria meningitidis	2012-08-04	ERR133790	ERS094826	0517_93-sc-2012-02-14T15:37:54Z-1360521			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402128	sra	ncbi			ERX109809	237	Illumina HiSeq 2000	4639816	2014-09-28	1812	1485	Neisseria meningitidis	2012-08-04	ERR133791	ERS094827	SAMEA1402128 ERS094827	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis		200	SAMEA1402133	sra	ncbi	2012-06-06	2018-03-09	ERX109810	237	Illumina HiSeq 2000	4639817	2014-09-28	2024	1658	Neisseria meningitidis	2012-08-04	ERR133792	ERS094828	0539_93-sc-2012-02-14T15:37:56Z-1360523			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402114	sra	ncbi			ERX109811	237	Illumina HiSeq 2000	4639818	2014-09-28	1852	1518	Neisseria meningitidis	2012-08-04	ERR133793	ERS094829	SAMEA1402114 ERS094829	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1401983	sra	ncbi			ERX109812	237	Illumina HiSeq 2000	4639819	2014-09-28	1900	1556	Neisseria meningitidis	2012-08-04	ERR133794	ERS094830	SAMEA1401983 ERS094830	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis		200	SAMEA1402015	sra	ncbi	2012-06-06	2018-03-09	ERX109813	237	Illumina HiSeq 2000	4639820	2014-09-28	2475	2031	Neisseria meningitidis	2012-08-04	ERR133795	ERS094831	2775_Oxford-sc-2012-02-14T15:37:58Z-1360526			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis		200	SAMEA1402009	sra	ncbi	2012-06-06	2018-03-09	ERX109814	237	Illumina HiSeq 2000	4639821	2014-09-28	2200	1807	Neisseria meningitidis	2012-08-04	ERR133796	ERS094832	2775_DC-sc-2012-02-14T15:37:59Z-1360527			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1401998	sra	ncbi			ERX109815	237	Illumina HiSeq 2000	4639822	2014-09-28	1823	1493	Neisseria meningitidis	2012-08-04	ERR133797	ERS094833	SAMEA1401998 ERS094833	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		200	SAMEA1402082	sra	ncbi			ERX113113	222	Illumina HiSeq 2000	4537182	2014-09-30	442	349	Neisseria meningitidis	2012-08-04	ERR137095	ERS094718	SAMEA1402082 ERS094718	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
